year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost
2013,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2887,226,7592,3338
2013,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2966,264,4922,6204
2013,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2468,331,3359,4881
2013,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2053,305,6236,2211
2013,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2774,335,7681,5977
2013,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2816,320,4166,2609
2013,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2644,202,3459,5153
2013,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2634,318,2738,2559
2013,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2742,314,4096,5903
2013,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2458,210,3582,3290
2014,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3188,217,5524,4529
2014,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2186,200,2691,2066
2014,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2712,296,5921,3570
2014,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2523,238,6512,3356
2014,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2718,269,5262,5767
2014,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3121,334,2534,3653
2014,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2174,384,7992,5561
2014,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3249,328,7463,6156
2014,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2135,236,2985,4355
2014,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2120,270,9288,2265
2014,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2068,352,2863,4625
2014,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2104,208,4584,4936
2015,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2867,299,8625,3260
2015,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2424,241,9388,2432
2015,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3293,307,6726,3237
2015,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2598,242,2296,4791
2015,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3112,322,5302,6236
2015,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2209,286,5675,2266
2015,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3001,239,5825,6305
2015,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2749,237,4592,2829
2015,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2215,357,8397,4610
2015,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3080,216,2566,3584
2015,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2606,308,8197,3004
2015,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2760,281,5583,4392
2016,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2219,298,3727,3845
2016,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2579,335,7091,5511
2016,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2328,212,5255,2810
2016,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2208,234,9018,4516
2016,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2724,284,4767,6329
2016,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3412,297,5603,2125
2016,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2428,320,8357,4489
2016,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2542,241,7047,2334
2016,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3253,277,8333,3208
2016,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3158,245,4620,6476
2016,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2887,328,6966,2999
2016,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3195,387,5358,5586
2017,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3488,200,7063,4534
2017,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3232,264,2108,2375
2017,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2339,396,3580,5110
2017,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2485,248,3179,4316
2017,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2532,339,2796,5929
2017,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2787,210,5946,3468
2017,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3203,209,5326,5808
2017,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2492,320,6849,6134
2017,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2943,371,2073,2746
2017,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3323,382,5687,3212
2017,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2139,328,6992,3426
2017,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2630,327,8586,3974
2018,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3336,258,9345,4421
2018,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2404,383,8847,3027
2018,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3047,300,5626,3328
2018,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2409,384,2318,2040
2018,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2704,225,4193,2781
2018,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2351,382,3778,2674
2018,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2339,214,9377,2934
2018,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2175,380,4870,2844
2018,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2291,284,6708,5761
2018,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2268,237,4031,2512
2018,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2928,316,8451,6174
2018,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3330,237,7929,4718
2019,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2771,385,8352,3082
2019,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3363,389,4917,5610
2019,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2097,324,4120,2305
2019,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2977,260,7641,5842
2019,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3475,318,8150,5590
2019,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2860,238,7784,6235
2019,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3424,224,5179,2387
2019,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3290,322,3007,2254
2019,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2405,208,8504,6420
2019,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2921,211,8653,5505
2019,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2370,351,8162,2433
2019,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2800,386,3314,3171
2020,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3494,343,6876,5468
2020,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2670,343,4949,2579
2020,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2262,342,9314,5899
2020,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2849,277,2082,5128
2020,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3110,306,2194,3588
2020,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3211,371,7052,4029
2020,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2508,272,4310,4129
2020,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2255,243,2352,6287
2020,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2335,280,5610,2113
2020,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2964,233,5475,4879
2020,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3048,211,6959,3563
2020,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2588,257,3978,5028
2011,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2393,356,4186,4013
2011,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2249,276,7878,6008
2011,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2986,283,9076,2167
2011,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2015,345,6836,3804
2011,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3098,258,2986,2746
2011,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2225,337,8005,6334
2011,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2868,227,8993,3613
2011,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3207,316,8296,4681
2011,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2430,394,9016,6226
2011,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2387,251,3677,5747
2011,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2272,342,4382,6321
2011,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3312,362,7250,3582
2012,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3166,377,7282,4438
2012,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2350,356,8873,3836
2012,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2858,324,6507,3348
2012,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2373,318,6392,3517
2012,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2069,285,9027,3266
2012,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2731,242,8739,2578
2012,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3487,355,6058,5228
2012,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2331,270,6578,2479
2012,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2917,355,6572,2874
2012,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3402,224,3973,2577
2012,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3236,291,7894,5112
2012,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2572,397,4031,2809
2013,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3003,276,8673,5485
2013,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2112,393,4512,3865
2013,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2639,247,6851,3232
2013,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2302,224,5531,3601
2013,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2199,226,5036,2327
2013,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2276,270,2664,2612
2013,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2555,248,5187,2041
2013,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2030,265,3940,5453
2013,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3212,314,5181,4151
2013,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2999,390,5363,4611
2013,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2159,303,8055,3398
2013,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3079,304,8708,2843
2014,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3193,246,8604,6031
2014,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2732,347,2076,4880
2014,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2747,385,5430,5448
2014,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2079,301,5060,5252
2014,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2457,309,4820,5291
2014,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2611,210,6410,6292
2014,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3224,290,6615,6013
2014,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2290,348,3793,4184
2014,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3251,237,3204,6041
2014,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2550,203,6050,3256
2014,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2788,273,8155,4277
2014,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2853,204,6096,2357
2015,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2683,201,4097,3039
2015,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3486,316,9393,5069
2015,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2427,201,4816,6009
2015,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2816,325,5927,5788
2015,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2411,337,4913,2884
2015,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2202,224,5982,5891
2015,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2130,304,6934,3578
2015,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2471,224,7347,5232
2015,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3176,225,6661,4592
2015,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3304,376,2194,5981
2015,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3041,267,3671,5405
2015,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2138,307,2915,2390
2016,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2128,207,3347,6050
2016,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2310,320,7790,5198
2016,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2962,344,7697,3833
2016,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3348,297,3010,3503
2016,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3284,395,4362,2461
2016,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3465,257,4337,2123
2016,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3429,329,4706,4725
2016,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2668,229,7063,2990
2016,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2257,364,3329,3070
2016,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2723,270,8018,2567
2016,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2762,213,2922,5331
2016,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2064,348,3061,5109
2017,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3299,336,7573,3478
2017,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2201,393,6603,5883
2017,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2289,212,4120,3447
2017,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2534,399,8303,3968
2017,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3486,388,8781,2985
2017,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2875,353,3135,3402
2017,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2577,317,4568,3680
2017,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2507,226,7384,5569
2017,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3419,200,6908,2931
2017,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2393,223,3306,4718
2017,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2545,343,8925,4199
2017,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3258,259,3721,5182
2018,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3022,354,8882,4014
2018,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2553,230,2286,2072
2018,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2265,241,7685,2733
2018,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3424,303,2855,5664
2018,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2046,257,6717,5487
2018,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2060,213,2911,5884
2018,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2181,381,5156,4732
2018,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2106,288,2103,3005
2018,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2602,339,3341,2369
2018,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2972,221,5563,3973
2018,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2355,235,7130,2170
2018,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2338,271,4812,2347
2019,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2630,353,3283,3839
2019,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3353,353,2830,5369
2019,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2491,354,6622,2333
2019,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2286,368,8333,2101
2019,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3092,370,8945,6346
2019,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2423,343,2193,3713
2019,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2847,234,3293,4845
2019,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3196,253,4773,4307
2019,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2113,364,2290,4790
2019,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2987,243,6325,5942
2019,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2876,260,5497,2343
2019,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2715,325,4580,2542
2020,1,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2470,380,2281,2484
2020,2,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3413,320,3771,3419
2020,3,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2821,272,9468,5892
2020,4,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2057,350,5098,6215
2020,5,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2537,201,3073,2799
2020,6,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2778,220,7334,6342
2020,7,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2532,276,4184,2698
2020,8,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2072,259,2536,3599
2020,9,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2101,393,3924,3759
2020,10,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2959,270,2875,5439
2020,11,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,3201,261,7457,2124
2020,12,East of England,St. Edmundsbury,St. Edmundsbury branch,2011,2402,361,5747,2706
2010,1,Northern Ireland,Larne,Larne store,2010,2757,230,2700,3517
2010,2,Northern Ireland,Larne,Larne store,2010,2562,242,5036,4041
2010,3,Northern Ireland,Larne,Larne store,2010,2232,258,4857,2188
2010,4,Northern Ireland,Larne,Larne store,2010,2626,397,7783,3150
2010,5,Northern Ireland,Larne,Larne store,2010,2944,241,4818,3893
2010,6,Northern Ireland,Larne,Larne store,2010,2064,373,3300,4328
2010,7,Northern Ireland,Larne,Larne store,2010,2392,302,7494,4705
2010,8,Northern Ireland,Larne,Larne store,2010,2620,342,8460,6204
2010,9,Northern Ireland,Larne,Larne store,2010,3047,211,5569,6114
2010,10,Northern Ireland,Larne,Larne store,2010,3462,315,4768,2955
2010,11,Northern Ireland,Larne,Larne store,2010,3000,237,6114,6404
2010,12,Northern Ireland,Larne,Larne store,2010,2739,347,8311,2354
2011,1,Northern Ireland,Larne,Larne store,2010,2149,270,2954,2169
2011,2,Northern Ireland,Larne,Larne store,2010,2781,293,5812,2189
2011,3,Northern Ireland,Larne,Larne store,2010,2737,379,3368,2580
2011,4,Northern Ireland,Larne,Larne store,2010,3195,399,5475,3085
2011,5,Northern Ireland,Larne,Larne store,2010,2539,396,4332,3633
